Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,23:59,04h 46m,04:45,3.1,INR 524,37 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jain travels regd,AC Sleeper (2+1),23:50,05h 10m,05:00,3.1,INR 571,32 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:45,04h 55m,02:40,3.5,INR 400,28 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,04h 25m,03:55,3.5,INR 900,35 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:00,04h 40m,03:40,3.5,INR 450,33 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),23:15,03h 55m,03:10,3.4,INR 900,7 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,SHIV SHANKAR TRAVELS,A/C Seater/Sleeper (2+1),16:00,04h 45m,20:45,3.1,INR 600,34 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Gorsiya Travels,A/C Seater / Sleeper (2+1),21:45,04h 15m,02:00,3.1,428,40 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),22:00,05h 50m,03:50,3.0,665,46 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:30,04h 30m,03:00,2.9,INR 600,46 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Pooja Travels,A/C Seater / Sleeper (2+1),19:15,06h 00m,01:15,2.8,INR 699,35 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,2.8,INR 450,22 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),21:00,04h 30m,01:30,4.0,INR 400,35 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,3.5,INR 429,25 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),22:40,05h 30m,04:10,3.4,INR 450,40 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),23:30,04h 00m,03:30,3.3,INR 600,37 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:15,05h 15m,03:30,3.2,INR 700,32 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),20:30,04h 00m,00:30,3.2,INR 800,30 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),20:10,04h 25m,00:35,2.7,INR 400,28 Seats available
Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Geetanjali Travels,A/C Seater / Sleeper (2+1),20:37,04h 35m,01:12,0,INR 450,42 Seats available
